time,u0_x,u0_y,u0_z,u1_x,u1_y,u1_z,u2_x,u2_y,u2_z
29.567687856112016,0.0006534548326854792,34.0292027226497,719.437056221748,29.470377434025288,-17.01446291718041,719.4364497989103,-29.469250240733526,-17.01456667647713,719.4366573175039
29.604380520757942,0.0006016653951129052,34.064832608504446,719.5800532023687,29.501141061905756,-17.032271918301568,719.5793817610064,-29.499826567701597,-17.032207738074685,719.5792534005526
29.610903661139442,0.0006292989913743175,34.05562782333474,720.2002528640229,29.493170243591663,-17.027624677820615,720.1995797232204,-29.49176505055416,-17.027540041126436,720.199410449832
29.619057586616314,0.0006316080351967479,34.058430321988745,720.0269414390403,29.49557550354918,-17.02899394309671,720.0262585673784,-29.4940978003125,-17.028870108873647,720.0260108989323
29.619057586616314,0.0005695254628034486,34.08029457956856,719.2958304370571,29.514490477219518,-17.040008897919606,719.2951375785832,-29.513113411035604,-17.039871479746193,719.2948627422364
29.554762757149422,0.0006794384327392926,34.01010867729348,719.5946510899878,29.45388265696091,-17.004911473737494,719.5940753590988,-29.45280928404252,-17.005076309518238,719.5944050306604
29.559308007061905,0.0006705455565830225,34.016684480355984,719.5392766544941,29.459563076011737,-17.00820048333852,719.5386902882591,-29.458470201582404,-17.008343791307787,719.5389769041976
29.58203425662432,0.000628614487693594,34.046675828825336,719.4021803857623,29.485469240631364,-17.023202212472807,719.4015443620161,-29.484276978789662,-17.023239721264968,719.4016193796004
29.586074478768747,0.0006273558172470412,34.048727811877384,719.5186785517487,29.48723871411855,-17.02422338530893,719.518036370178,-29.48602007262694,-17.024244210415667,719.5180780203915
29.591124756449283,0.000621671597995821,34.05365413692609,719.4685060344972,29.491490670867993,-17.02668071847002,719.4678546451947,-29.490241565738696,-17.026677391816307,719.4678479918873
29.591124756449283,0.0006124773407139612,34.05751115490724,719.2857822706258,29.494825990779358,-17.028618764846513,719.2851286854324,-29.493589588781035,-17.02861215573506,719.2851154672095
29.60008665237443,0.0005983456117003263,34.066643618825246,719.2522202562744,29.50271101217001,-17.033183678689667,719.2515510278599,-29.50142956832641,-17.033134746741624,719.2514531639639
29.604567600337,0.0005919339173465561,34.06982644706793,719.2641760336867,29.5054572724432,-17.034774286235532,719.263501137188,-29.50415219761895,-17.03470430734753,719.2633611794118
29.626972340149862,0.0005484103075066829,34.086352388260494,719.3924140251432,29.519722580074948,-17.043057093569356,719.3917140028254,-29.518326715595087,-17.04288444051355,719.3913686967139
29.630955405005484,0.0005295535599661247,34.09027279682725,719.5154496190373,29.523113503657793,-17.045044824799117,719.514747369698,-29.521728107824043,-17.044856441922462,719.5143706039446
29.63593423607501,0.0005224863841349632,34.092154709247474,719.5711496593909,29.524734618205244,-17.04598649480215,719.570443921097,-29.52332393763842,-17.045775353306304,719.5700216381052
